GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,1,3,4,30,73,103,46,75,121,30,56,86
3.750-3.999,4,6,10,31,77,108,74,106,180,108,231,339
3.500-3.749,5,13,18,46,81,127,89,153,242,186,371,557
3.250-3.499,4,18,22,43,75,118,106,145,251,214,327,541
3.000-3.249,8,11,19,43,74,117,142,146,288,287,342,629
2.750-2.999,2,9,11,35,60,95,98,99,197,207,227,434
2.500-2.749,4,3,7,28,41,69,73,81,154,181,158,339
2.250-2.499,4,12,16,25,20,45,54,48,102,121,103,224
2.000-2.249,5,5,10,16,8,24,26,27,53,72,52,124
1.750-1.999,0,1,1,4,6,10,12,4,16,7,8,15
1.500-1.749,2,3,5,1,4,5,2,0,2,1,0,1
1.250-1.499,0,0,0,0,0,0,2,2,4,0,0,0
1.000-1.249,0,0,0,1,1,2,1,0,1,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,1,0,1,0,0,0,5,4,9,0,0,0
