GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,3,12,15,9,15,24,16,10,26,16,10,26
3.750-3.999,0,0,0,18,9,27,17,20,37,32,34,66
3.500-3.749,1,1,2,7,14,21,17,23,40,32,35,67
3.250-3.499,0,0,0,5,8,13,14,26,40,34,36,70
3.000-3.249,1,0,1,7,15,22,10,20,30,38,48,86
2.750-2.999,2,0,2,6,7,13,11,13,24,29,28,57
2.500-2.749,0,1,1,3,7,10,6,8,14,26,26,52
2.250-2.499,1,1,2,5,1,6,3,4,7,15,13,28
2.000-2.249,2,2,4,1,3,4,0,2,2,8,7,15
1.750-1.999,0,0,0,0,2,2,0,0,0,2,3,5
1.500-1.749,0,1,1,0,0,0,0,0,0,0,1,1
1.250-1.499,0,0,0,0,0,0,0,0,0,0,0,0
1.000-1.249,0,0,0,0,0,0,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,0,0,0,0,0,0,0,0,0,0,0,0
