GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,2,2,4,4,1,5,5,3,8,2,2,4
3.750-3.999,3,3,6,4,7,11,8,9,17,9,21,30
3.500-3.749,6,4,10,11,8,19,8,7,15,15,17,32
3.250-3.499,8,5,13,8,7,15,10,7,17,18,23,41
3.000-3.249,7,9,16,9,7,16,7,10,17,12,15,27
2.750-2.999,8,4,12,9,10,19,10,6,16,16,23,39
2.500-2.749,3,6,9,4,4,8,6,12,18,10,10,20
2.250-2.499,4,1,5,6,1,7,5,3,8,6,9,15
2.000-2.249,6,0,6,2,2,4,4,3,7,5,3,8
1.750-1.999,3,0,3,2,3,5,0,0,0,1,0,1
1.500-1.749,2,1,3,0,0,0,0,0,0,0,0,0
1.250-1.499,1,0,1,0,1,1,0,0,0,0,0,0
1.000-1.249,0,0,0,0,0,0,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,3,0,3,0,0,0,0,0,0,0,0,0
