GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,53,30,83,148,125,273,110,63,173,65,69,134
3.750-3.999,22,23,45,92,102,194,154,132,286,239,288,527
3.500-3.749,39,37,76,88,111,199,161,162,323,279,272,551
3.250-3.499,34,22,56,82,80,162,142,107,249,245,226,471
3.000-3.249,26,24,50,79,61,140,94,82,176,182,118,300
2.750-2.999,21,12,33,38,36,74,57,37,94,96,81,177
2.500-2.749,21,20,41,25,15,40,30,25,55,55,34,89
2.250-2.499,12,9,21,14,10,24,15,13,28,18,12,30
2.000-2.249,8,6,14,4,7,11,9,8,17,8,6,14
1.750-1.999,2,2,4,4,1,5,2,2,4,2,1,3
1.500-1.749,3,2,5,0,0,0,1,1,2,0,0,0
1.250-1.499,1,2,3,0,1,1,0,0,0,0,0,0
1.000-1.249,1,1,2,0,0,0,0,0,0,0,0,0
0.750-0.999,1,0,1,0,0,0,0,0,0,0,0,0
0.500-0.749,1,1,2,0,0,0,0,0,0,0,0,0
0.250-0.499,0,1,1,0,0,0,0,0,0,0,0,0
0.000-0.249,1,0,1,1,0,1,0,0,0,0,0,0
