GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,5,4,9,11,9,20,15,19,34,23,41,64
3.750-3.999,1,1,2,17,14,31,34,43,77,95,106,201
3.500-3.749,2,1,3,20,11,31,64,37,101,110,109,219
3.250-3.499,1,0,1,5,5,10,32,35,67,98,97,195
3.000-3.249,4,0,4,8,8,16,32,28,60,87,63,150
2.750-2.999,4,0,4,2,5,7,13,7,20,40,29,69
2.500-2.749,2,0,2,5,4,9,6,7,13,22,12,34
2.250-2.499,0,0,0,3,0,3,3,4,7,9,10,19
2.000-2.249,4,0,4,1,3,4,1,1,2,5,3,8
1.750-1.999,1,0,1,0,0,0,0,0,0,1,1,2
1.500-1.749,0,0,0,0,0,0,0,0,0,0,0,0
1.250-1.499,0,0,0,0,0,0,0,0,0,0,0,0
1.000-1.249,0,0,0,0,0,0,0,0,0,0,0,0
0.750-0.999,0,0,0,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,0,0,0,0,0,0,0,0,0
0.250-0.499,0,0,0,0,0,0,0,0,0,0,0,0
0.000-0.249,3,2,5,0,0,0,1,0,1,0,0,0
