GPA Group,Freshman Male,Freshman Female,Freshman Total,Sophomore Male,Sophomore Female,Sophomore Total,Junior Male,Junior Female,Junior Total,Senior Male,Senior Female,Senior Total
4.000,4,17,21,4,42,46,13,84,97,30,148,178
3.750-3.999,1,5,6,2,20,22,8,20,28,16,59,75
3.500-3.749,3,16,19,4,17,21,6,29,35,12,68,80
3.250-3.499,2,7,9,5,6,11,0,17,17,6,20,26
3.000-3.249,2,11,13,3,15,18,3,9,12,4,18,22
2.750-2.999,3,1,4,2,8,10,1,1,2,2,3,5
2.500-2.749,1,5,6,1,10,11,2,4,6,0,3,3
2.250-2.499,0,3,3,0,2,2,0,1,1,0,1,1
2.000-2.249,2,4,6,0,0,0,0,0,0,0,2,2
1.750-1.999,0,0,0,0,1,1,0,0,0,1,0,1
1.500-1.749,1,2,3,0,0,0,0,1,1,0,0,0
1.250-1.499,0,0,0,0,0,0,0,0,0,0,0,0
1.000-1.249,0,1,1,0,0,0,0,0,0,0,0,0
0.750-0.999,0,1,1,0,0,0,0,0,0,0,0,0
0.500-0.749,0,0,0,1,1,2,0,0,0,0,0,0
0.250-0.499,0,1,1,0,0,0,0,0,0,0,0,0
0.000-0.249,5,4,9,0,1,1,0,0,0,0,0,0
